Time,Timestamp,SuccessRate,Latency,CPUUsageRate(%),MemoryUsageRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%)
2023-09-23 07:00:23.841973732 +0000 UTC m=+19740.810047974,1695452423,100,13.411501025764794,6.7596435546875,2.661915740933074,15.804658617295456,0.00616666666666667
2023-09-23 07:01:23.969911557 +0000 UTC m=+19800.937985795,1695452483,100,0,6.7596435546875,2.3820507443867878,15.82551591314095,0.004789473684210527
2023-09-23 07:02:23.657462341 +0000 UTC m=+19860.625536578,1695452543,100,10.97195231736011,6.8603515625,2.5528169014077062,15.82795536294744,0.00825
2023-09-23 07:03:23.889712442 +0000 UTC m=+19920.857786692,1695452603,100,11.96276955427319,6.9610595703125,2.6632050584046607,15.785972431777736,0.007125000000000002
2023-09-23 07:04:24.101070717 +0000 UTC m=+19981.069144965,1695452664,100,10.583149588306618,6.9610595703125,2.4770526845138363,15.796779194420491,0.006666666666666666
2023-09-23 07:05:23.735295838 +0000 UTC m=+20040.703370076,1695452723,100,9.768477536239919,7.061767578125,2.4825966619302697,15.801267782064432,0.005249999999999998
2023-09-23 07:06:23.95303996 +0000 UTC m=+20100.921114197,1695452783,100,11.407575113426924,7.3638916015625,2.6313584178324745,15.784338000407388,0.0079
2023-09-23 07:07:24.182033983 +0000 UTC m=+20161.150108220,1695452844,100,10.777712846768042,7.3638916015625,2.553049010159647,15.789826762471993,0.005
2023-09-23 07:08:23.865408039 +0000 UTC m=+20220.833482280,1695452903,100,9.408228003903247,7.3638916015625,2.642157273258361,15.803365708898015,0.005249999999999998
2023-09-23 07:09:23.843644163 +0000 UTC m=+20280.811718399,1695452963,100,9.23961176906623,7.3638916015625,2.464375523881268,15.809439938916176,0.006833333333333331
2023-09-23 07:10:24.166620972 +0000 UTC m=+20341.134695219,1695453024,100,10.74714407131641,7.5653076171875,2.6131747560601437,15.834980978390135,0.004771428571428571
2023-09-23 07:11:23.901959657 +0000 UTC m=+20400.870033894,1695453083,100,15.051441862002859,7.5653076171875,2.551084630568734,15.843689814199305,0.0047565217391304345
2023-09-23 07:12:23.842583349 +0000 UTC m=+20460.810657603,1695453143,100,6.011417883333317,7.5653076171875,2.474978014140483,15.84620244749999,0.005
2023-09-23 07:13:24.053120255 +0000 UTC m=+20521.021194493,1695453204,100,10.589500299409675,7.5653076171875,2.6361007501817135,15.824271793739639,0.00616666666666667
2023-09-23 07:14:23.770892611 +0000 UTC m=+20580.738966848,1695453263,100,9.76780822412553,7.5653076171875,2.2922516029015405,15.847763695376143,0.004789473684210527
2023-09-23 07:15:23.817355222 +0000 UTC m=+20640.785429458,1695453323,100,13.882014819507571,7.666015625,2.5821596244187672,15.834395510436577,0.007375000000000001
2023-09-23 07:16:24.03385235 +0000 UTC m=+20701.001926587,1695453384,100,10.122512028159198,7.666015625,2.836077248542812,15.853276851938814,0.007249999999999999
2023-09-23 07:17:23.817582294 +0000 UTC m=+20760.785656531,1695453443,100,13.840135522417915,7.666015625,2.7096178851640507,15.90650564671644,0.004789473684210527
2023-09-23 07:18:23.798797343 +0000 UTC m=+20820.766871580,1695453503,100,5.966125616666673,7.666015625,3.0897581017076514,16.313039956968105,0.006666666666666666
2023-09-23 07:19:23.817474823 +0000 UTC m=+20880.785549069,1695453563,100,8.917708464386887,7.666015625,3.5504694835649997,16.30928320426611,0.00496
2023-09-23 07:20:24.044757211 +0000 UTC m=+20941.012831450,1695453624,100,10.694078776263954,7.666015625,2.4602208321109598,16.337361271538818,0.005
2023-09-23 07:21:23.748333179 +0000 UTC m=+21000.716407416,1695453683,100,12.081876417085791,7.666015625,2.5736681057965893,16.364244008406345,0.004789473684210527
2023-09-23 07:22:24.290292902 +0000 UTC m=+21061.258367139,1695453744,100,11.313851734360291,7.666015625,2.4088295774048696,16.344020969510538,0.007249999999999999
2023-09-23 07:23:23.873458524 +0000 UTC m=+21120.841532791,1695453803,100,12.425951884724148,7.666015625,3.0764072257716712,16.343630657541496,0.006666666666666666
2023-09-23 07:24:23.927387735 +0000 UTC m=+21180.895461984,1695453863,100,0,7.666015625,2.55829558798667,16.345240694413782,0.0082
2023-09-23 07:25:23.782735661 +0000 UTC m=+21240.750809907,1695453923,100,8.300578888192767,7.666015625,2.641398683490337,16.346582391807353,0.007375000000000001
2023-09-23 07:26:23.976697292 +0000 UTC m=+21300.944771542,1695453983,100,11.078075388955018,7.7667236328125,2.589674824010235,16.392126919694533,0.004942857142857143
2023-09-23 07:27:24.010733189 +0000 UTC m=+21360.978807425,1695454044,100,14.451314716795164,7.7667236328125,2.577233042301097,16.375782605991045,0.006166666666666666
2023-09-23 07:28:23.853292747 +0000 UTC m=+21420.821366984,1695454103,100,11.901145545221157,7.867431640625,2.54667505768853,16.335214555709104,0.006333333333333336
2023-09-23 07:29:23.831538959 +0000 UTC m=+21480.799613196,1695454163,100,10.695948509482129,7.867431640625,2.553459119490298,16.328603646733516,0.007375000000000001
2023-09-23 07:30:24.082225218 +0000 UTC m=+21541.050299456,1695454224,100,11.296223332607175,7.867431640625,2.597620244680454,16.324529765556676,0.0048
2023-09-23 07:31:23.901486301 +0000 UTC m=+21600.869560559,1695454283,100,14.848173116802688,7.867431640625,2.5837842372267605,16.364317191900536,0.007375000000000001
2023-09-23 07:32:23.843321705 +0000 UTC m=+21660.811395942,1695454343,100,13.387474211845433,7.867431640625,2.4555816292271104,16.35436423669006,0.005500000000000003
2023-09-23 07:33:23.877930492 +0000 UTC m=+21720.846004752,1695454403,100,13.925145074934791,7.867431640625,2.7618289258683038,16.364122035916022,0.0046
2023-09-23 07:34:24.323435372 +0000 UTC m=+21781.291509608,1695454464,100,9.573226837500039,7.867431640625,4.313199480236419,15.71130087320106,0.00875
