Time,Timestamp,SuccessRate,Latency,CPUUsageRate(%),MemoryUsageRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%)
2023-09-22 17:45:00.842956557 +0000 UTC m=+145662.546142247,1695404700,100,3.9105950010300075,6.353759765625,2.3080782739516748,15.06733491328366,0.006000000000000005
2023-09-22 17:46:00.936103466 +0000 UTC m=+145722.639289172,1695404760,100,3.2335981375538267,6.4544677734375,2.2167384666979983,15.116099514915406,0.0046
2023-09-22 17:47:00.80947095 +0000 UTC m=+145782.512656626,1695404820,100,4.139116569236813,6.4544677734375,2.1642665773688674,15.157472583633488,0.0046
2023-09-22 17:48:00.849407722 +0000 UTC m=+145842.552593405,1695404880,100,2.80455164585698,6.6558837890625,2.1070234113780395,15.145397307091358,0.0046
2023-09-22 17:49:00.92202488 +0000 UTC m=+145902.625210570,1695404940,100,4.107747813193111,6.756591796875,2.178366852035596,15.140908719447415,0.0046
2023-09-22 17:50:00.904797481 +0000 UTC m=+145962.607983163,1695405000,100,3.5886747061303055,7.0587158203125,1.9752259792426785,15.146055958539112,0.0046
2023-09-22 17:51:01.210024156 +0000 UTC m=+146022.913209840,1695405061,100,2.805193072941663,7.0587158203125,2.078367415226745,15.136151792324759,0.0046
2023-09-22 17:52:00.939785606 +0000 UTC m=+146082.642971283,1695405120,100,4.96178584259795,7.0587158203125,2.112263677430082,15.1300775623066,0.0046
2023-09-22 17:53:00.826163229 +0000 UTC m=+146142.529348905,1695405180,100,3.2227835421340023,7.0587158203125,2.0423537289664395,15.115587230456043,0.0046
2023-09-22 17:54:00.954921683 +0000 UTC m=+146202.658107366,1695405240,100,4.370636982501562,7.0587158203125,2.008704385667015,15.135419957382812,0.0046
2023-09-22 17:55:00.987299461 +0000 UTC m=+146262.690485146,1695405300,100,4.357718697872558,7.0587158203125,2.133980501278543,15.157399400139294,0.007000000000000001
2023-09-22 17:56:00.911695233 +0000 UTC m=+146322.614880913,1695405360,100,2.9105949350085787,7.0587158203125,1.8949217769622662,15.129004204391741,0.0046
2023-09-22 17:57:00.796963212 +0000 UTC m=+146382.500148889,1695405420,100,1.8364941942705901,7.159423828125,1.9152762095823839,15.174865860753767,0.007999999999999998
2023-09-22 17:58:00.865436806 +0000 UTC m=+146442.568622481,1695405480,100,3.8518211259079913,7.159423828125,1.9867826668833688,15.142494361821635,0.0046
2023-09-22 17:59:00.91240153 +0000 UTC m=+146502.615587206,1695405540,100,3.960293777292575,7.2601318359375,2.078280505145047,15.130833791746609,0.005999999999999998
2023-09-22 18:00:00.987359145 +0000 UTC m=+146562.690544825,1695405600,100,3.4600092135490574,7.2601318359375,1.9702991006026682,15.142201627844857,0.0046
2023-09-22 18:01:00.894804251 +0000 UTC m=+146622.597989930,1695405660,100,4.167329993728453,7.36083984375,3.2985893088867346,15.61828465207957,0.0046
2023-09-22 18:02:00.919303728 +0000 UTC m=+146682.622489404,1695405720,100,4.97271399320656,7.36083984375,3.3875565990163836,15.723473727735445,0.13000000000000014
2023-09-22 18:03:00.890582174 +0000 UTC m=+146742.593767850,1695405780,100,2.9641965027270416,7.36083984375,2.6055630026787013,15.732792425996243,0.0046
2023-09-22 18:04:00.88813817 +0000 UTC m=+146802.591323846,1695405840,100,3.5747331143654573,7.4615478515625,2.5633507853368376,15.753332593366892,0.007000000000000004
2023-09-22 18:05:00.835764717 +0000 UTC m=+146862.538950394,1695405900,100,2.170113192201608,7.4615478515625,2.4693946000463374,15.746965629371951,0.0046
2023-09-22 18:06:00.914681478 +0000 UTC m=+146922.617867158,1695405960,100,2.6347865192943565,7.4615478515625,2.53445603450404,15.75933363989086,0.0046
2023-09-22 18:07:00.919351323 +0000 UTC m=+146982.622536998,1695406020,NaN,2.6173468543046354,7.4615478515625,2.463859208046615,15.745306803503537,0.0046
2023-09-22 18:08:00.932928597 +0000 UTC m=+147042.636114283,1695406080,100,1.8018387249437293,7.4615478515625,2.4404537653328395,15.747209574352599,0.0046
2023-09-22 18:09:00.818341588 +0000 UTC m=+147102.521527267,1695406140,100,1.80989117766438,7.4615478515625,2.614953349229321,15.756918584582433,0.0046
2023-09-22 18:10:00.901413106 +0000 UTC m=+147162.604598782,1695406200,100,1.4644180953534958,7.4615478515625,2.291387399457212,15.754064428308839,0.0046
2023-09-22 18:11:00.857637895 +0000 UTC m=+147222.560823585,1695406260,100,2.7279055410246187,7.4615478515625,2.5174883759911504,15.771677255911701,0.0046
2023-09-22 18:12:00.931765611 +0000 UTC m=+147282.634951286,1695406320,100,2.492112995343109,7.4615478515625,2.363095487497402,15.769189017109081,0.0046
2023-09-22 18:13:00.86181778 +0000 UTC m=+147342.565003459,1695406380,100,3.692358651250621,7.4615478515625,2.6841422051057218,15.73269484800398,0.004927272727272728
2023-09-22 18:14:00.948859501 +0000 UTC m=+147402.652045177,1695406440,100,2.5494214857709254,7.4615478515625,2.815721109527747,15.753113042884308,0.0085
2023-09-22 18:15:00.919186707 +0000 UTC m=+147462.622372383,1695406500,100,2.979492304433217,7.4615478515625,2.570866306574926,15.731914224065905,0.0046
2023-09-22 18:16:00.852636562 +0000 UTC m=+147522.555822239,1695406560,100,4.780700937549671,7.562255859375,2.715728594786737,15.775116880138853,0.005
2023-09-22 18:17:00.890622567 +0000 UTC m=+147582.593808242,1695406620,NaN,2.7174110760216856,7.562255859375,2.401206889336893,15.76416375050771,NaN
2023-09-22 18:18:00.886194117 +0000 UTC m=+147642.589379795,1695406680,100,4.830347137764717,7.562255859375,2.5635655342884256,15.75769920852051,0.0046
2023-09-22 18:19:01.253988354 +0000 UTC m=+147702.957174030,1695406741,100,3.331139850467152,7.562255859375,2.6219895288012496,15.777556329945345,0.14500000000000005
2023-09-22 18:20:00.919774538 +0000 UTC m=+147762.622960215,1695406800,100,3.5965454269219084,7.562255859375,2.4628272251345895,15.79190029480751,0.007000000000000001
2023-09-22 18:21:00.874440227 +0000 UTC m=+147822.577625902,1695406860,100,2.2287661218054975,7.562255859375,2.6550525566331973,15.792436973764937,0.0046
2023-09-22 18:22:00.912656975 +0000 UTC m=+147882.615842662,1695406920,100,1.6620584818230675,7.562255859375,5.482152594275713,16.1578909492753,0.0046
2023-09-22 18:23:00.834575814 +0000 UTC m=+147942.537761490,1695406980,NaN,0.8376358119841684,7.562255859375,2.692049647773709,16.22687858980286,NaN
